"No.","Time","Source","Destination","Protocol","Length","Info"
"3663","134.536124","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2225172 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3664","134.536131","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2228092 Win=65535 Len=0"
"3665","134.536470","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=2228092 Ack=11855 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3666","134.542317","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=2229552 Ack=11855 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3667","134.542327","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2231012 Win=65535 Len=0"
"3670","134.542803","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2252912 Win=65535 Len=0"
"3671","134.542845","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2263132 Win=65535 Len=0"
"3673","134.546108","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2286492 Win=65535 Len=0"
"3674","134.546660","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2286492 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3675","134.546674","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2289412 Win=65535 Len=0"
"3676","134.547095","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2289412 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3677","134.547101","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2292332 Win=65535 Len=0"
"3678","134.548643","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2292332 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3679","134.548652","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2295252 Win=65535 Len=0"
"3681","134.549143","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2298172 Win=65535 Len=0"
"3682","134.549725","213.57.24.219","10.0.2.15","TCP","5894","443  >  60202 [PSH, ACK] Seq=2298172 Ack=11855 Win=65535 Len=5840 [TCP segment of a reassembled PDU]"
"3683","134.549763","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2304012 Win=65535 Len=0"
"3684","134.549891","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2304012 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3685","134.549918","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2306932 Win=65535 Len=0"
"3686","134.550261","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2306932 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3687","134.550354","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2309852 Win=65535 Len=0"
"3689","134.550674","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2312772 Win=65535 Len=0"
"3690","134.551033","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2312772 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3691","134.551069","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2315692 Win=65535 Len=0"
"3692","134.552380","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=2315692 Ack=11855 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3693","134.552835","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2317152 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3694","134.552879","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2320072 Win=65535 Len=0"
"3695","134.553162","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2320072 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3696","134.553199","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2322992 Win=65535 Len=0"
"3697","134.553446","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2322992 Ack=11855 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3698","134.553533","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2325912 Win=65535 Len=0"
"3700","134.553908","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=11855 Ack=2327763 Win=65535 Len=0"
"3702","134.588393","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=50694 Ack=36216 Win=65535 Len=0"
"3704","134.679341","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=36216 Ack=50807 Win=65535 Len=0"
"3706","134.686462","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=50807 Ack=36415 Win=65535 Len=0"
"3709","134.782577","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=36415 Ack=51629 Win=65535 Len=0"
"3712","135.102030","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=42152 Ack=15509 Win=65535 Len=0"
"3714","135.125348","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=51629 Ack=36646 Win=65535 Len=0"
"3716","135.260273","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=36646 Ack=51792 Win=65535 Len=0"
"3720","135.540811","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=51792 Ack=36845 Win=65535 Len=0"
"3722","135.637525","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=36845 Ack=51905 Win=65535 Len=0"
"3724","135.642702","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=51905 Ack=37044 Win=65535 Len=0"
"3726","135.772212","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=37044 Ack=52324 Win=65535 Len=0"
"3728","136.851188","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=52324 Ack=37227 Win=65535 Len=0"
"3730","136.930029","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=37227 Ack=52437 Win=65535 Len=0"
"3732","137.030846","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=37227 Ack=52776 Win=65535 Len=0"
"3742","137.465993","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=43169 Ack=15853 Win=65535 Len=0"
"3747","137.786292","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=52776 Ack=37426 Win=65535 Len=0"
"3749","137.879824","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=37426 Ack=52889 Win=65535 Len=0"
"3751","137.883792","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=52889 Ack=37625 Win=65535 Len=0"
"3753","138.012234","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=37625 Ack=53340 Win=65535 Len=0"
"3755","138.162933","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=37625 Ack=53695 Win=65535 Len=0"
"3757","138.303448","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=53695 Ack=37840 Win=65535 Len=0"
"3758","138.408031","10.0.2.15","35.208.249.213","TCP","54","[TCP Dup ACK 266#3] 43198  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"3759","138.408371","35.208.249.213","10.0.2.15","TCP","60","[TCP Dup ACK 267#3] [TCP ACKed unseen segment] 443  >  43198 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"3761","138.413975","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=37840 Ack=53840 Win=65535 Len=0"
"3764","138.491871","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=44082 Ack=16197 Win=65535 Len=0"
"3766","138.942721","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=53840 Ack=38039 Win=65535 Len=0"
"3768","139.030974","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=38039 Ack=53953 Win=65535 Len=0"
"3770","139.035279","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=53953 Ack=38238 Win=65535 Len=0"
"3772","139.172080","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=38238 Ack=54372 Win=65535 Len=0"
"3776","139.457465","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=54372 Ack=38437 Win=65535 Len=0"
"3778","139.511692","149.154.167.99","10.0.2.15","TCP","60","443  >  48404 [ACK] Seq=6537 Ack=1172 Win=65535 Len=0"
"3780","139.549608","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=38437 Ack=54517 Win=65535 Len=0"
"3782","139.584876","10.0.2.15","149.154.167.99","TCP","54","48404  >  443 [ACK] Seq=1172 Ack=6576 Win=62780 Len=0"
"3784","139.802237","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=38437 Ack=54840 Win=65535 Len=0"
"3786","139.936870","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=54840 Ack=38620 Win=65535 Len=0"
"3788","140.007299","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=38620 Ack=54953 Win=65535 Len=0"
"3791","140.040756","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=45027 Ack=16541 Win=65535 Len=0"
"3794","140.456078","10.0.2.15","35.186.253.211","TCP","54","[TCP Dup ACK 476#3] 39300  >  443 [ACK] Seq=1 Ack=1 Win=63540 Len=0"
"3795","140.456614","35.186.253.211","10.0.2.15","TCP","60","[TCP Dup ACK 477#3] [TCP ACKed unseen segment] 443  >  39300 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"3797","140.625245","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=54953 Ack=38819 Win=65535 Len=0"
"3799","140.714695","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=38819 Ack=55066 Win=65535 Len=0"
"3801","140.718063","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=55066 Ack=39018 Win=65535 Len=0"
"3803","140.860084","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=39018 Ack=55501 Win=65535 Len=0"
"3805","140.909476","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=39018 Ack=55840 Win=65535 Len=0"
"3813","141.124948","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=55840 Ack=39233 Win=65535 Len=0"
"3816","141.189259","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=45928 Ack=16885 Win=65535 Len=0"
"3818","141.215135","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=39233 Ack=55985 Win=65535 Len=0"
"3820","141.665813","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=55985 Ack=39432 Win=65535 Len=0"
"3822","141.757528","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=39432 Ack=56098 Win=65535 Len=0"
"3824","141.777169","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=56098 Ack=39631 Win=65535 Len=0"
"3826","141.936258","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=39631 Ack=56517 Win=65535 Len=0"
"3827","141.992146","10.0.2.15","35.186.224.25","TCP","54","[TCP Keep-Alive] 53722  >  443 [ACK] Seq=192 Ack=146 Win=64028 Len=0"
"3828","141.992630","35.186.224.25","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  53722 [ACK] Seq=146 Ack=193 Win=65535 Len=0"
"3830","142.192447","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=56517 Ack=39830 Win=65535 Len=0"
"3831","142.248150","10.0.2.15","35.186.224.25","TCP","54","[TCP Keep-Alive] 53700  >  443 [ACK] Seq=1326 Ack=5481 Win=63540 Len=0"
"3832","142.248730","35.186.224.25","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  53700 [ACK] Seq=5481 Ack=1327 Win=65535 Len=0"
"3834","142.351048","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=39830 Ack=56662 Win=65535 Len=0"
"3835","142.504819","10.0.2.15","35.186.193.173","TCP","54","[TCP Dup ACK 503#3] 46258  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"3836","142.504862","10.0.2.15","35.190.60.146","TCP","54","[TCP Dup ACK 502#3] 44574  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"3837","142.505292","35.186.193.173","10.0.2.15","TCP","60","[TCP Dup ACK 505#3] [TCP ACKed unseen segment] 443  >  46258 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"3838","142.505292","35.190.60.146","10.0.2.15","TCP","60","[TCP Dup ACK 504#3] [TCP ACKed unseen segment] 443  >  44574 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"3842","143.029627","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=56662 Ack=40013 Win=65535 Len=0"
"3844","143.105960","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=40013 Ack=56775 Win=65535 Len=0"
"3846","143.291274","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=40013 Ack=57114 Win=65535 Len=0"
"3849","143.757422","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=46913 Ack=17229 Win=65535 Len=0"
"3851","144.073788","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=57114 Ack=40212 Win=65535 Len=0"
"3853","144.172557","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=40212 Ack=57227 Win=65535 Len=0"
"3855","144.175361","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=57227 Ack=40411 Win=65535 Len=0"
"3857","144.304644","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=40411 Ack=57662 Win=65535 Len=0"
"3859","144.591353","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=57662 Ack=40610 Win=65535 Len=0"
"3861","144.602422","213.57.24.219","10.0.2.15","TCP","60","443  >  60202 [ACK] Seq=2327763 Ack=12650 Win=65535 Len=0"
"3863","144.624830","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2328344 Win=65535 Len=0"
"3864","144.625225","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2328344 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3865","144.625235","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2331264 Win=65535 Len=0"
"3866","144.625517","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2331264 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3867","144.625531","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2334184 Win=65535 Len=0"
"3868","144.626067","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2334184 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3869","144.626083","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2337104 Win=65535 Len=0"
"3870","144.626391","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2337104 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3871","144.626398","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2340024 Win=65535 Len=0"
"3872","144.626804","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2340024 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3873","144.626811","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2342944 Win=65535 Len=0"
"3875","144.627163","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2345864 Win=65535 Len=0"
"3876","144.627629","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2345864 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3877","144.627640","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2348784 Win=65535 Len=0"
"3878","144.628113","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2348784 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3879","144.628120","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2351704 Win=65535 Len=0"
"3880","144.628410","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2351704 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3881","144.628416","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2354624 Win=65535 Len=0"
"3882","144.628862","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2354624 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3883","144.628869","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2357544 Win=65535 Len=0"
"3884","144.629298","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2357544 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3885","144.629303","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2360464 Win=65535 Len=0"
"3887","144.629709","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2363384 Win=65535 Len=0"
"3889","144.630052","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2366304 Win=65535 Len=0"
"3890","144.630354","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2366304 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3891","144.630361","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2369224 Win=65535 Len=0"
"3893","144.633517","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2383824 Win=65535 Len=0"
"3894","144.634065","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2383824 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3895","144.634074","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2386744 Win=65535 Len=0"
"3896","144.634414","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2386744 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3897","144.634422","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2389664 Win=65535 Len=0"
"3898","144.634684","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2389664 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3899","144.634688","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2392584 Win=65535 Len=0"
"3900","144.635185","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2392584 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3901","144.635196","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2395504 Win=65535 Len=0"
"3903","144.635545","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2398424 Win=65535 Len=0"
"3904","144.637038","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2398424 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3905","144.637070","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2401344 Win=65535 Len=0"
"3906","144.637729","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2401344 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3907","144.637747","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2404264 Win=65535 Len=0"
"3909","144.637947","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2407184 Win=65535 Len=0"
"3910","144.638297","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2407184 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3911","144.638305","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2410104 Win=65535 Len=0"
"3912","144.638856","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2410104 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3913","144.638870","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2413024 Win=65535 Len=0"
"3914","144.639016","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2413024 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3915","144.639021","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2415944 Win=65535 Len=0"
"3916","144.639408","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2415944 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3917","144.639415","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2418864 Win=65535 Len=0"
"3918","144.639845","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2418864 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3919","144.639850","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2421784 Win=65535 Len=0"
"3921","144.641570","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2424704 Win=65535 Len=0"
"3922","144.641775","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2424704 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3923","144.641785","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2427624 Win=65535 Len=0"
"3924","144.642174","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2427624 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3925","144.642189","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2430544 Win=65535 Len=0"
"3926","144.643297","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2430544 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3927","144.643317","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2433464 Win=65535 Len=0"
"3928","144.643599","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [ACK] Seq=2433464 Ack=12650 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3930","144.643869","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2439304 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3931","144.643898","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2442224 Win=65535 Len=0"
"3932","144.643957","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=2442224 Ack=12650 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3933","144.644087","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=2443684 Ack=12650 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3934","144.644092","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2445144 Win=65535 Len=0"
"3936","144.644708","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2448064 Win=65535 Len=0"
"3937","144.645951","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2448064 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3938","144.646062","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2450984 Win=65535 Len=0"
"3939","144.646395","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2450984 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3940","144.646395","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2453904 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3941","144.646395","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2456824 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3942","144.648238","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=2459744 Ack=12650 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"3944","144.650684","213.57.24.219","10.0.2.15","TCP","3670","443  >  60202 [PSH, ACK] Seq=2474344 Ack=12650 Win=65535 Len=3616 [TCP segment of a reassembled PDU]"
"3947","144.653044","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=12650 Ack=2493675 Win=65535 Len=0"
"3949","144.683647","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=40610 Ack=57807 Win=65535 Len=0"
"3951","144.927901","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=40610 Ack=58162 Win=65535 Len=0"
"3956","145.391535","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=47819 Ack=17573 Win=65535 Len=0"
"3958","145.731784","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=58162 Ack=40809 Win=65535 Len=0"
"3960","145.832659","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=40809 Ack=58275 Win=65535 Len=0"
